Id,SalePrice
2735,136946.33436487932
2736,140196.889251891
2737,118946.69235708241
2738,137353.592210738
2739,157396.15541145837
2740,134809.96875875862
2741,149634.87185856694
2742,140501.07657864795
2743,151778.47414278102
2744,160714.8581391246
2745,145578.65474249906
2746,137777.74454092752
2747,143194.66247620012
2748,129368.06593757456
2749,124136.22395781764
2750,130510.20043427494
2751,132881.93783201158
2752,196327.35512724495
2753,151785.4216406123
2754,205465.6885728304
2755,126939.10775607509
2756,93985.73810292613
2757,73355.46036778782
2758,87653.76269990577
2759,158655.19833621458
2760,121290.73165400272
2761,147722.69103899007
2762,147659.13727641606
2763,180235.5853377177
2764,160684.38863786397
2765,271263.8350159455
2766,135977.32511328775
2767,85849.24888013133
2768,135867.3194691068
2769,135438.0109094529
2770,152702.48206663504
2771,117729.25669905698
2772,125497.3411993799
2773,150073.47927124906
2774,141077.9263739904
2775,118390.47137272057
2776,136126.18214099528
2777,142701.195385193
2778,112669.81430530331
2779,120269.77399204407
2780,91082.57974235946
2781,96592.03079804406
2782,96384.9973791114
2783,98902.12721144326
2784,121148.02193418663
2785,127644.79701093359
2786,72865.71192108418
2787,117824.4358016565
2788,71179.10311270629
2789,181769.28399186075
2790,83256.71294945688
2791,101790.12256923749
2792,60805.72337416021
2793,158581.3180917421
2794,107309.6671389561
2795,116597.1534783172
2796,102569.94011695421
2797,164322.04327652132
2798,110954.39159160492
2799,114380.30841418653
2800,61251.813585478085
2801,104598.72259843566
2802,138161.32792605812
2803,159494.31435353917
2804,140310.92111916986
2805,92747.30804818352
2806,76139.83990553174
2807,171961.6743951884
2808,149491.67536873548
2809,128340.89268706464
2810,138008.15758245785
2811,153364.4868579212
2812,148695.1989969128
2813,149441.3543110937
2814,153680.35486373262
2815,102182.44982371028
2816,223199.16950591718
2817,145674.05000310438
2818,126956.8974305027
2819,175180.90963021846
2820,139182.58248363985
2821,107122.68113987504
2822,190519.39656742357
2823,297233.2643193171
2824,166460.84829394968
2825,164735.03519198668
2826,137757.9292231593
2827,137775.9779884063
2828,197226.4810446828
2829,188633.42816637037
2830,215787.87135693236
2831,185426.9970298298
2832,246326.47480588156
2833,285198.07235108264
2834,209695.47702703366
2835,210175.443361746
2836,190607.78651228888
2837,167625.56713525765
2838,152264.27510448737
2839,171344.1828904701
2840,205746.3211480498
2841,206805.20153816944
2842,225718.04046589212
2843,158657.52318291247
2844,157344.3677323713
2845,129029.4386131144
2846,206660.33469047453
2847,204170.54989141625
2848,216082.7508179969
2849,201791.1446451807
2850,278922.87991667056
2851,235422.29017211607
2852,240505.38620644173
2853,233349.55652498145
2854,140226.82176072415
2855,203875.49731128808
2856,206229.1011492643
2857,189493.64376357212
2858,205166.40971600777
2859,118326.25220724352
2860,121018.86990539433
2861,114426.48703768301
2862,175371.0557636477
2863,128547.69223241262
2864,215797.77830494236
2865,142748.96846504047
2866,143107.55116070458
2867,93483.86574660873
2868,95586.14151774927
2869,107049.56378599448
2870,126879.46680031906
2871,93305.27412273074
2872,41228.6482497317
2873,111300.43285558854
2874,138701.06414143843
2875,114837.55369752822
2876,156611.46692329377
2877,135476.43053923408
2878,182752.80193022903
2879,137028.76270884025
2880,99029.4188775292
2881,165077.78036013184
2882,173161.96939560535
2883,199664.1378240785
2884,182532.954299699
2885,178748.85395252245
2886,234301.46901586282
2887,97108.7497020895
2888,127716.02065834202
2889,50850.56427844863
2890,78086.17841675563
2891,125822.08047377368
2892,52571.46153351178
2893,112689.26836727884
2894,62488.22467474247
2895,333775.7383076999
2896,304857.8716871648
2897,189720.94365431688
2898,161246.2643997857
2899,227327.5271695807
2900,149617.35206710207
2901,194755.6659028087
2902,191164.18009589892
2903,350625.06931363785
2904,341833.51092850225
2905,102214.50390482561
2906,199453.5186340174
2907,105932.32066921616
2908,134119.91259266078
2909,134466.11091134817
2910,82945.03955331718
2911,83853.34446675434
2912,134565.76588125943
2913,84942.95502516186
2914,76249.81219499261
2915,80701.63876353133
2916,82262.54190402056
2917,159898.44781372676
2918,124839.66216905433
2919,213437.713706768
